year;programa;subprograma;proyecto;actividad;grupo;subgrupo;renglon;departamento;municipio;fuenteag;ejecucioncuanti;ejecucioncuali
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;324;17;1705;10;0;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;324;17;1707;10;0;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;324;17;1708;10;0;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;324;17;1710;10;0;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;324;17;1712;10;0;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;324;21;2103;10;0;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;324;21;2104;10;0;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;324;22;2216;10;0;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;4;401;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;4;416;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;7;701;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;7;703;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;7;704;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;7;711;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;7;716;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;7;718;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;7;719;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;8;801;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;8;804;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;8;808;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;9;903;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;9;910;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;9;913;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;9;922;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;9;923;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;10;1002;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;10;1004;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;10;1016;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;12;1218;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;13;1326;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;13;1332;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;14;1401;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;14;1404;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;16;1602;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;17;1701;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;17;1703;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;17;1704;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;17;1705;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;17;1707;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;17;1708;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;17;1710;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;17;1712;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;21;2103;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;21;2104;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;328;22;2216;10;0.048683885;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;4;401;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;4;416;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;7;701;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;7;703;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;7;704;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;7;711;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;7;716;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;7;718;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;7;719;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;8;801;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;8;804;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;8;808;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;9;903;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;9;910;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;9;913;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;9;922;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;9;923;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;10;1002;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;10;1004;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;10;1016;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;12;1218;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;13;1326;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;13;1332;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;14;1401;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;14;1404;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;16;1602;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;17;1701;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;17;1703;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;17;1704;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;17;1705;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;17;1707;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;17;1708;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;17;1710;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;17;1712;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;21;2103;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;21;2104;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;3;32;329;22;2216;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;9;99;991;1;101;10;-1;baja
2017;22;22 02;22 02 000;22 02 000 003 000;9;99;991;4;401;10;-1;baja
2018;05;05 00;05 00 000;05 00 000 003 000;0;1;11;1;101;10;0.999926343;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;1;12;1;101;10;0.999916674;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;1;13;1;101;10;0.915254237;baja
2018;05;05 00;05 00 000;05 00 000 003 000;0;1;14;1;101;10;0.998957368;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;1;15;1;101;10;0.999934768;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;2;22;1;101;10;0.999762135;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;2;26;1;101;10;0.979838889;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;2;27;1;101;10;0.999204701;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;7;71;1;101;10;0.999515571;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;7;72;1;101;10;0.999924168;alta
2018;05;05 00;05 00 000;05 00 000 003 000;0;7;73;1;101;10;0.96969697;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;11;111;1;101;10;0.915645833;baja
2018;05;05 00;05 00 000;05 00 000 003 000;1;11;113;1;101;10;0.946136364;baja
2018;05;05 00;05 00 000;05 00 000 003 000;1;12;121;1;101;10;-1;baja
2018;05;05 00;05 00 000;05 00 000 003 000;1;12;122;1;101;10;-1;baja
2018;05;05 00;05 00 000;05 00 000 003 000;1;13;133;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;14;141;1;101;10;0.954;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;15;151;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;16;162;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;16;165;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;16;168;1;101;10;0.958333333;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;17;171;1;101;10;0.999428571;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;17;174;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;18;185;1;101;10;0.999998511;alta
2018;05;05 00;05 00 000;05 00 000 003 000;1;19;191;1;101;10;0.948739518;baja
2018;05;05 00;05 00 000;05 00 000 003 000;1;19;195;1;101;10;0.7755;baja
2018;05;05 00;05 00 000;05 00 000 003 000;1;19;199;1;101;10;0.0895;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;21;211;1;101;10;0.999968153;alta
2018;05;05 00;05 00 000;05 00 000 003 000;2;24;241;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;2;24;242;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;2;24;243;1;101;10;0.779978573;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;24;244;1;101;10;0;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;24;245;1;101;10;0.6;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;24;247;1;101;10;-1;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;24;249;1;101;10;0;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;26;262;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;2;26;267;1;101;10;0.984625668;alta
2018;05;05 00;05 00 000;05 00 000 003 000;2;26;268;1;101;10;0.971163407;alta
2018;05;05 00;05 00 000;05 00 000 003 000;2;28;289;1;101;10;-1;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;29;291;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;2;29;292;1;101;10;0.501030928;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;29;293;1;101;10;0.999997473;alta
2018;05;05 00;05 00 000;05 00 000 003 000;2;29;297;1;101;10;0.83;baja
2018;05;05 00;05 00 000;05 00 000 003 000;2;29;298;1;101;10;1;alta
2018;05;05 00;05 00 000;05 00 000 003 000;3;32;322;1;101;10;0.740678161;baja
2018;05;05 00;05 00 000;05 00 000 003 000;3;32;324;1;101;10;0;baja
2018;05;05 00;05 00 000;05 00 000 003 000;3;32;326;1;101;10;-1;baja
2018;05;05 00;05 00 000;05 00 000 003 000;3;32;328;1;101;10;0.583139815;baja
2018;05;05 00;05 00 000;05 00 000 003 000;3;32;329;1;101;10;0.7522625;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;7;701;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;7;704;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;7;716;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;8;801;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;8;802;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;8;803;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;8;805;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;8;807;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;8;808;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;12;1209;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1304;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1311;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1315;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1317;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1318;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1323;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1325;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1326;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;13;1332;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1401;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1402;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1404;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1405;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1406;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1409;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1412;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1414;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1416;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1417;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;14;1418;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;15;1504;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;16;1611;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;16;1612;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;16;1614;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;21;211;17;1707;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;1;101;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;1;105;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;1;110;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;1;116;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;2;201;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;2;204;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;3;301;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;3;305;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;4;407;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;5;501;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;5;502;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;6;601;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;6;614;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;7;701;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;7;704;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;7;716;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;8;801;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;8;802;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;8;803;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;8;805;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;8;806;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;8;807;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;8;808;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;9;901;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;10;1001;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;11;1101;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;12;1201;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;12;1209;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1301;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1304;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1311;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1315;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1317;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1318;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1323;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1325;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1326;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;13;1332;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1401;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1402;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1404;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1405;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1406;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1409;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1412;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1414;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1415;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1416;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1417;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1418;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;14;1420;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;15;1501;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;15;1504;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;16;1601;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;16;1611;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;16;1612;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;16;1614;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;17;1707;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;18;1801;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;18;1803;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;19;1901;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;19;1902;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;20;2001;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;20;2003;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;21;2101;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;267;22;2201;10;0.897435897;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;1;101;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;1;105;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;1;110;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;1;116;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;2;201;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;2;204;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;3;301;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;3;305;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;4;407;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;5;501;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;5;502;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;6;601;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;6;614;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;7;701;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;7;704;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;7;716;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;8;801;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;8;802;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;8;803;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;8;805;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;8;806;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;8;807;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;8;808;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;9;901;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;10;1001;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;11;1101;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;12;1201;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;12;1209;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1301;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1304;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1311;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1315;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1317;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1318;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1323;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1325;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1326;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;13;1332;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1401;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1402;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1404;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1405;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1406;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1409;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1412;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1414;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1415;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1416;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1417;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1418;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;14;1420;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;15;1501;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;15;1504;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;16;1601;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;16;1611;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;16;1612;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;16;1614;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;17;1707;10;-1;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;18;1801;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;18;1803;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;19;1901;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;19;1902;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;20;2001;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;20;2003;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;21;2101;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;26;268;22;2201;10;0.045454545;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;1;101;10;0.048666667;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;1;105;10;0;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;1;110;10;0.033953488;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;1;116;10;0.177633333;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;2;201;10;0.073;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;2;204;10;0.073;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;3;301;10;0.073;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;3;305;10;0.073;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;4;407;10;0.073;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;5;501;10;0.073;baja
2018;22;22 01;22 01 000;22 01 000 002 000;2;29;293;5;502;10;0.073;baja
